RIR,Country Code,ASN Number,Allocated Date
arin,US,AS1293,19910524
arin,US,AS1294,19910524
arin,US,AS1295,19910604
arin,US,AS1298,19910619
arin,US,AS1310,19910708
arin,US,AS1311,19910719
arin,US,AS1312,19910719
arin,US,AS1313,19910724
arin,US,AS1314,19910802
arin,US,AS1315,20140205
arin,US,AS1316,19910807
arin,US,AS1317,19910808
arin,US,AS1319,19910823
arin,US,AS1320,19910823
arin,US,AS1321,19941123
arin,US,AS1341,19910823
arin,US,AS1343,19910903
arin,US,AS1344,19910903
arin,US,AS1345,19910903
arin,US,AS1346,19910903
arin,US,AS1347,19910912
arin,US,AS1348,19910912
arin,US,AS1349,20020814
arin,US,AS1350,19910912
arin,US,AS1351,19910917
arin,US,AS1354,19910918
arin,US,AS1355,20170801
arin,US,AS1356,20090727
arin,US,AS1357,19910924
arin,US,AS1358,19910930
arin,US,AS1359,20090727
arin,US,AS1360,20090727
arin,US,AS1361,19910922
arin,US,AS1362,19910922
arin,US,AS1363,19910922
arin,US,AS1364,19910922
arin,US,AS1365,19910922
arin,US,AS1366,19910922
arin,US,AS1367,19910922
arin,US,AS1368,19910922
arin,US,AS1369,19910922
arin,US,AS1370,19910922
arin,US,AS1371,19910922
arin,US,AS1372,19910922
arin,US,AS1373,19910922
arin,US,AS1374,19910922
arin,US,AS1375,19910922
arin,US,AS1376,19910922
arin,US,AS1377,19910922
arin,US,AS1378,20090727
arin,US,AS1379,20220421
arin,US,AS1380,20090727
arin,US,AS1381,19941123
arin,US,AS1396,20090727
arin,US,AS1397,20090727
arin,US,AS1398,20090727
arin,US,AS1399,20090727
arin,US,AS1400,20090727
arin,US,AS1401,20090728
arin,US,AS1402,20090728
arin,CA,AS1403,20090728
arin,US,AS1404,20090728
arin,US,AS1405,20090728
arin,US,AS1406,20090728
arin,US,AS1407,20090728
arin,US,AS1408,20090728
arin,US,AS1409,20140218
arin,US,AS1410,20090730
arin,US,AS1411,20090730
arin,US,AS1412,20090730
arin,,AS1413,
arin,US,AS1414,20090730
arin,US,AS1415,20090730
arin,US,AS1416,20090731
arin,US,AS1417,20090731
arin,CA,AS1418,20090731
arin,US,AS1419,20090731
arin,US,AS1420,20090731
arin,US,AS1421,20090731
arin,US,AS1422,20090731
arin,US,AS1423,20090803
arin,US,AS1424,20090803
arin,,AS1425,
arin,US,AS1426,20090803
arin,US,AS1427,20090803
arin,US,AS1428,20090803
arin,US,AS1429,20090804
arin,US,AS1430,20090804
arin,US,AS1431,20090804
arin,US,AS1432,20090804
arin,US,AS1433,20220801
arin,US,AS1434,20090804
arin,,AS1435,
arin,US,AS1436,20090804
arin,US,AS1437,20090804
arin,US,AS1438,20090805
arin,US,AS1439,20090805
arin,US,AS1440,20090805
arin,US,AS1441,20170811
arin,US,AS1442,20090805
arin,US,AS1443,20090805
arin,US,AS1444,20090805
arin,US,AS1445,20090805
arin,US,AS1446,20160729
arin,US,AS1447,20120423
arin,US,AS1448,20200108
arin,US,AS1449,20150317
arin,US,AS1450,19911230
arin,US,AS1451,20040512
arin,US,AS1457,20040512
arin,US,AS1458,20040512
arin,US,AS1461,20040512
arin,US,AS1462,20040512
arin,US,AS1464,20040512
arin,US,AS1466,20040512
arin,US,AS1467,20040512
arin,US,AS1469,20040512
arin,US,AS1471,20040512
arin,US,AS1473,20040512
arin,US,AS1474,20040512
arin,US,AS1478,20040512
arin,US,AS1480,20040512
arin,US,AS1481,20040512
arin,US,AS1482,20040512
arin,US,AS1483,20040512
arin,US,AS1484,20040512
arin,US,AS1485,19991014
arin,US,AS1486,20040512
arin,US,AS1488,20040512
arin,US,AS1490,20040512
arin,US,AS1491,20040512
arin,US,AS1492,20040512
arin,US,AS1494,20040512
arin,US,AS1496,20040512
arin,US,AS1498,20040512
arin,US,AS1500,20040512
arin,US,AS1503,20040512
arin,US,AS1504,20040512
arin,US,AS1505,20040512
arin,US,AS1506,20040512
arin,US,AS1507,20040512
arin,US,AS1508,20040512
arin,US,AS1509,20040512
arin,US,AS1511,20060329
arin,US,AS1512,20040512
arin,US,AS1513,20040512
arin,US,AS1519,20040512
arin,US,AS1520,20040512
arin,US,AS1521,20040512
arin,US,AS1522,20040512
arin,US,AS1527,20040512
arin,US,AS1528,19920707
arin,US,AS1529,20040512
arin,US,AS1531,20040512
arin,US,AS1532,20040512
arin,US,AS1533,20040512
arin,US,AS1534,20040512
arin,US,AS1548,20040512
arin,US,AS1550,20060403
arin,US,AS1602,20040512
arin,US,AS1603,20090807
arin,CA,AS1604,20090807
arin,US,AS1605,20090807
arin,US,AS1606,20090811
arin,US,AS1607,20090811
arin,US,AS1608,20090811
arin,US,AS1609,20090811
arin,US,AS1610,20090811
arin,US,AS1611,20200121
arin,US,AS1612,20090811
arin,US,AS1613,20190117
arin,US,AS1614,20090811
arin,US,AS1615,20090811
arin,US,AS1616,20090811
arin,US,AS1617,20090811
arin,,AS1618,
arin,,AS1619,
arin,US,AS1620,20090812
arin,US,AS1621,20090812
arin,US,AS1622,20140212
arin,US,AS1623,20090812
arin,CA,AS1624,20090812
arin,US,AS1625,20090812
arin,US,AS1626,20120430
arin,US,AS1627,20140408
arin,US,AS1628,20090812
arin,,AS1629,
arin,US,AS1630,20090812
arin,US,AS1631,20210830
arin,US,AS1632,20140408
arin,CA,AS1633,20090812
arin,CA,AS1634,20190208
arin,US,AS1635,20090813
arin,,AS1636,
arin,US,AS1637,20040512
arin,US,AS1638,20090814
arin,US,AS1639,20090814
arin,US,AS1640,20090814
arin,US,AS1641,20090814
arin,US,AS1642,20090814
arin,US,AS1643,20090817
arin,US,AS1644,20120430
arin,CA,AS1645,20121219
arin,US,AS1646,20090817
arin,US,AS1647,20090817
arin,US,AS1648,20090817
arin,US,AS1649,20040512
arin,US,AS1650,20090817
arin,US,AS1651,20090817
arin,US,AS1652,20090817
arin,US,AS1655,19911230
arin,US,AS1656,19911230
arin,US,AS1657,19920304
arin,US,AS1658,19911230
arin,US,AS1660,19961122
arin,US,AS1661,19961122
arin,US,AS1662,19961122
arin,US,AS1664,19961122
arin,US,AS1665,19961122
arin,US,AS1666,19961122
arin,US,AS1667,19961122
arin,US,AS1668,19961122
arin,US,AS1669,19961122
arin,US,AS1670,19961122
arin,US,AS1671,19961122
arin,US,AS1672,19961122
arin,US,AS1673,19961122
arin,US,AS1674,19961122
arin,US,AS1675,19961122
arin,US,AS1676,19961122
arin,US,AS1677,19961122
arin,US,AS1678,19961122
arin,US,AS1679,19961122
arin,US,AS1681,19961122
arin,US,AS1682,19980508
arin,US,AS1683,19961122
arin,US,AS1684,19961122
arin,US,AS1685,19961122
arin,US,AS1686,19961122
arin,US,AS1687,19961122
arin,US,AS1688,19961122
arin,US,AS1689,19961122
