RIR,Country Code,ASN Number,Allocated Date
ripencc,EU,AS2399,19930901
ripencc,EU,AS2400,19930901
ripencc,EU,AS2401,19930901
ripencc,EU,AS2402,19930901
ripencc,EU,AS2403,19930901
ripencc,EU,AS2404,19930901
ripencc,EU,AS2405,19930901
ripencc,EU,AS2406,19930901
ripencc,EU,AS2407,19930901
ripencc,EU,AS2408,19930901
ripencc,EU,AS2409,19930901
ripencc,EU,AS2410,19930901
ripencc,EU,AS2411,19930901
ripencc,EU,AS2412,19930901
ripencc,EU,AS2413,19930901
ripencc,EU,AS2414,19930901
ripencc,EU,AS2415,19930901
ripencc,EU,AS2416,19930901
ripencc,EU,AS2417,19930901
ripencc,EU,AS2418,19930901
ripencc,EU,AS2419,19930901
ripencc,EU,AS2420,19930901
ripencc,EU,AS2421,19930901
ripencc,EU,AS2422,19930901
ripencc,EU,AS2423,19930901
ripencc,EU,AS2424,19930901
ripencc,EU,AS2425,19930901
ripencc,EU,AS2426,19930901
ripencc,EU,AS2427,19930901
ripencc,EU,AS2428,19930901
ripencc,EU,AS2429,19930901
ripencc,EU,AS2430,19930901
ripencc,EU,AS2431,19930901
ripencc,EU,AS2432,19930901
ripencc,EU,AS2433,19930901
ripencc,EU,AS2434,19930901
ripencc,EU,AS2435,19930901
ripencc,EU,AS2436,19930901
ripencc,EU,AS2437,19930901
ripencc,EU,AS2438,19930901
ripencc,EU,AS2439,19930901
ripencc,EU,AS2440,19930901
ripencc,EU,AS2441,19930901
ripencc,EU,AS2442,19930901
ripencc,EU,AS2443,19930901
ripencc,EU,AS2444,19930901
ripencc,EU,AS2445,19930901
ripencc,EU,AS2446,19930901
ripencc,EU,AS2447,19930901
ripencc,EU,AS2448,19930901
ripencc,EU,AS2449,19930901
ripencc,EU,AS2450,19930901
ripencc,EU,AS2451,19930901
ripencc,EU,AS2452,19930901
ripencc,EU,AS2453,19930901
ripencc,EU,AS2454,19930901
ripencc,EU,AS2455,19930901
ripencc,EU,AS2456,19930901
ripencc,EU,AS2457,19930901
ripencc,EU,AS2458,19930901
ripencc,EU,AS2459,19930901
ripencc,EU,AS2460,19930901
ripencc,EU,AS2461,19930901
ripencc,EU,AS2462,19930901
ripencc,EU,AS2463,19930901
ripencc,EU,AS2464,19930901
ripencc,EU,AS2465,19930901
ripencc,EU,AS2466,19930901
ripencc,EU,AS2467,19930901
ripencc,EU,AS2468,19930901
ripencc,EU,AS2469,19930901
ripencc,EU,AS2470,19930901
ripencc,EU,AS2471,19930901
ripencc,EU,AS2472,19930901
ripencc,EU,AS2473,19930901
ripencc,EU,AS2474,19930901
